group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,576,,,56405040.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56416248.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56992754.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55844343.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56492799.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57470427.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56606406.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56282940.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57254599.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57040934.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56030644.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57813866.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57414719.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56120564.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56461136.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56541975.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56292747.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56331684.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55950460.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57861563.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56278942.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56613940.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56738472.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56675157.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56366762.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56719173.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57150025.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56474108.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56268071.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56137225.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57162743.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56336880.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55865054.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56740706.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55947767.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56293994.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56231825.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57158892.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56300619.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55757015.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56812024.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56264599.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56165885.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55713288.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57889219.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55965965.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57227822.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57038909.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56766130.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56798952.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56759309.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56919875.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,55959249.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56576495.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,58085938.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57265706.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56422446.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56588329.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57267556.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57529412.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57328923.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56921808.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,57124016.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56392651.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56573905.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56687288.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56586721.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56420476.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56840767.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56721175.0,ns,7
Teste Primalidade,Teste Primalidade ,576,,,56361440.0,ns,7
