group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,256,,,53168091.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52960790.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52481727.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51925320.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52367298.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51993223.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51875549.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51603985.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52628754.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52410581.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51674126.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51249736.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52374393.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51822164.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52160927.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51484461.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52830858.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51221349.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51534744.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52249916.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52133635.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52955897.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52109177.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52161070.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51861665.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52338922.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51402148.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,50935318.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52093148.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51683848.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51387824.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52086236.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51868015.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51766075.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52127326.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52664755.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51326990.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51837198.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51394365.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52200850.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51607966.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51835074.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52146331.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51958426.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52357867.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51833723.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52054832.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52530744.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51461613.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51948073.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52289074.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52652930.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51959340.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,51591145.0,ns,23
Teste Primalidade,Teste Primalidade ,256,,,52026857.0,ns,23
