group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,320,,,51991480.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52335349.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51789507.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52690598.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51761359.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51942850.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52094976.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51729759.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52283441.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51636259.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,53157474.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51943604.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52068657.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51973634.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52325506.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,51951582.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52259563.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52549258.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52542663.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52330845.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52230666.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52027469.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,53005391.0,ns,17
Teste Primalidade,Teste Primalidade ,320,,,52885212.0,ns,17
