group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Encript,Encript ,512,,,558097327.0,ns,5
Encript,Encript ,512,,,551433205.0,ns,5
Encript,Encript ,512,,,554439948.0,ns,5
Encript,Encript ,512,,,555854720.0,ns,5
Encript,Encript ,512,,,563987943.0,ns,5
Encript,Encript ,512,,,554708996.0,ns,5
Encript,Encript ,512,,,558087490.0,ns,5
Encript,Encript ,512,,,555393712.0,ns,5
Encript,Encript ,512,,,553427296.0,ns,5
Encript,Encript ,512,,,552236452.0,ns,5
