group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,128137319.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,129156277.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,126377311.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,122761964.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124702171.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125490458.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124695255.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125752782.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124328876.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124057586.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124987596.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,126544495.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125726722.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124908812.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125669683.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124895381.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125818129.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124816705.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124731157.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,136832236.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124679080.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,126034946.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124048701.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125652539.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124566025.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124827401.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124846999.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125923588.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124937331.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,126567492.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124164047.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124016958.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124851120.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,124189935.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125246226.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,125551241.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,129655015.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,155003505.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,129413712.0,ns,6774
Teste Primalidade,Teste Primalidade ,17721427662012820906,,,130660048.0,ns,6774
