group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Encript,Encript ,832,,,754821099.0,ns,2
Encript,Encript ,832,,,753781278.0,ns,2
Encript,Encript ,832,,,753802010.0,ns,2
Encript,Encript ,832,,,772750731.0,ns,2
Encript,Encript ,832,,,756531215.0,ns,2
Encript,Encript ,832,,,763677079.0,ns,2
Encript,Encript ,832,,,762299180.0,ns,2
Encript,Encript ,832,,,807168158.0,ns,2
Encript,Encript ,832,,,799129080.0,ns,2
Encript,Encript ,832,,,795460664.0,ns,2
