group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,192,,,50533524.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50850540.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50550065.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50850942.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50575148.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,52057520.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50875092.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,49932562.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50626015.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50627161.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51164203.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50655320.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50856513.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50971059.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50510247.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50565344.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51693243.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50487119.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50711261.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50302360.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50619972.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50499255.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50782587.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50479826.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51380488.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50329998.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50565566.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50306220.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50747621.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51435402.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50526279.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51825581.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,52179544.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51380747.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51533544.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50828537.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51614404.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,49658059.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50775034.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50041553.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51432952.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50636423.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50891863.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50367516.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,52050307.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51038665.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50342875.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50513568.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51111457.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50281946.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50253768.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50081805.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50871191.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50617549.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50419030.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50312631.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51345037.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50458983.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50292067.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50418472.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,51223877.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,49977469.0,ns,32
Teste Primalidade,Teste Primalidade ,192,,,50067025.0,ns,32
