group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,704,,,60226888.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61876106.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59629649.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59783461.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60501954.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60622254.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60308058.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59836967.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61772367.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60204090.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60652893.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60291412.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59684085.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59997672.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61136349.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60290675.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60871580.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60449287.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61901592.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60418212.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60173795.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60950744.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60414682.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60041561.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61964782.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60370050.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59341847.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60651970.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60224152.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60581166.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60866730.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60688634.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59822981.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59618354.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61076040.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61457197.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60272244.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60359549.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59893825.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60523156.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59912378.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60366384.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59329684.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60170560.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60520741.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61398591.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60119746.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61097427.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60029046.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60108231.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59912241.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60485694.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60221806.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60341960.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60634810.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60263542.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60109258.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60629804.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61260804.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59837624.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60176060.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60324157.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60206371.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60417597.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61864488.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60058469.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60103904.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,61224832.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,59729113.0,ns,5
Teste Primalidade,Teste Primalidade ,704,,,60307599.0,ns,5
