group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,144,,,126218209.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,120656132.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,126093019.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,122256312.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,119589172.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,125610811.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,131305794.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,128706866.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,124118620.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,126392429.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,129099099.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,121121493.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,123489359.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,125120436.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,124592287.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,130518598.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,141818129.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,127539078.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,122117661.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,125463619.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,123456693.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,125988899.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,124892195.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,122775014.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,119732689.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,128563670.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,125416343.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,124143538.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,125654507.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,123062724.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,123522733.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,127588108.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,118936387.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,122099496.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,127003261.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,130464137.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,127112607.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,129876536.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,141817279.0,ns,1334
Teste Primalidade,Teste Primalidade ,144,,,129565309.0,ns,1334
