group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,112,,,124192458.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,122909186.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124906311.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124455161.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,123301408.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,123803584.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125505147.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125391760.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124811946.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124098930.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124945755.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125011570.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124809729.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125645104.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124615999.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124656496.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124530061.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124255032.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124480812.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124732757.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124359691.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125086139.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,123836896.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124236993.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125483861.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124124609.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,126427018.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124097791.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124068602.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124445637.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125741782.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124763498.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125427175.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,123867696.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,125005847.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,123724188.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,124410735.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,127378457.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,126222887.0,ns,2961
Teste Primalidade,Teste Primalidade ,112,,,127471211.0,ns,2961
